店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分,city_id,推荐菜,全部菜
G9od58lUeFQ38ttT,好乐鸡(港澳广场店),89条评价,￥12,小吃,港澳广场,https://www.dianping.com/shop/G9od58lUeFQ38ttT,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
l2WsnWHDPsg0wWDa,安又胖韩国烤肉(银泰中心二期店),5208条评价,￥73,韩式烤肉,银泰百货,https://www.dianping.com/shop/l2WsnWHDPsg0wWDa,https://img.meituan.net/content/7551daee95e5f822ba215b61d6478860218753.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,110,,
G4gHlBDXO1N1yJSS,麦当劳(万象汇店),610条评价,￥27,西式快餐,橡树湾,https://www.dianping.com/shop/G4gHlBDXO1N1yJSS,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
l63DG3WSbexRMJlT,小石堂一碗糖水铺·豆花冰粉炸鸡,122条评价,￥14,甜品,家天下生活广场,https://www.dianping.com/shop/l63DG3WSbexRMJlT,http://p1.meituan.net/merchant/7f7bb17cd5da93f19ea21f2ec77129f0126439.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
j4mADrDy1gEkxszi,肯德基(灯塔家园店),17条评价,￥39,西式快餐,肥西县,https://www.dianping.com/shop/j4mADrDy1gEkxszi,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
G7uEK9sk8VFkNkQ0,麦当劳(巢湖万达店),190条评价,￥29,西式快餐,巢湖火车站,https://www.dianping.com/shop/G7uEK9sk8VFkNkQ0,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
l1A8FUbqF9s1K9VO,loco burger火车头汉堡,183条评价,￥45,西式快餐,南七里站,https://www.dianping.com/shop/l1A8FUbqF9s1K9VO,http://p0.meituan.net/merchant/d56c15617875001b082f97ceaf5f18cf649564.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k3gmwFFEywgea3LC,满巍明生炸鸡架(合肥包河万达店),71条评价,￥24,小吃快餐,万达广场,https://www.dianping.com/shop/k3gmwFFEywgea3LC,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k9cyil73UD3FaXDy,临榆炸鸡腿(海恒步行街店),16条评价,￥12,炸鸡炸串,经开区,https://www.dianping.com/shop/k9cyil73UD3FaXDy,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
H1qE9U79VrjwYcLO,张正麻辣串(宿州路店),1905条评价,￥18,炸鸡炸串,淮河路步行街,https://www.dianping.com/shop/H1qE9U79VrjwYcLO,https://img.meituan.net/msmerchant/4e08eb42cac77d8440050e3f2dfb758b63451.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H2H7SRQZ9beUlzCh,贝尼泰迪de炸鱼薯条,9条评价,￥19,炸鸡炸串,高新区,https://www.dianping.com/shop/H2H7SRQZ9beUlzCh,http://p1.meituan.net/poipicadd/d985e61d0b24301e09f240f988bffaf5105203.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
G6cHcVCcm3c1yKYz,合炉汉堡,518条评价,￥54,西式快餐,之心城,https://www.dianping.com/shop/G6cHcVCcm3c1yKYz,http://p0.meituan.net/merchant/79f6ddf21ec3c7a8952f59436e9f9d3b372454.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
G1HounP2mGJar6IJ,临榆炸鸡腿(庐阳区新天地店),9条评价,￥17,炸鸡炸串,白水坝,https://www.dianping.com/shop/G1HounP2mGJar6IJ,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
k7gx8EO1jS9jIztV,喜姐炸串(五彩城店),74条评价,￥19,炸鸡炸串,南七里站,https://www.dianping.com/shop/k7gx8EO1jS9jIztV,https://img.meituan.net/content/3d535e237f7a07aa373da74eac6c2e5884784.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
CCw3fYgi5n96eDzl,麦当劳(合肥天鹅湖万达店),955条评价,￥26,西式快餐,天鹅湖万达广场,https://www.dianping.com/shop/CCw3fYgi5n96eDzl,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k1TXqDMJ0sTdZd2v,老韩煸鸡(国购中心店),94条评价,￥23,炸鸡炸串,国购广场,https://www.dianping.com/shop/k1TXqDMJ0sTdZd2v,https://p0.meituan.net/biztone/2a78e8950cedcd0acd2c79c8bb6957de338694.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H12jfJ0fXn8PfJMe,做披萨的奇葩(银泰城店),1546条评价,￥75,西餐,天鹅湖银泰城,https://www.dianping.com/shop/H12jfJ0fXn8PfJMe,https://p0.meituan.net/biztone/5c67e6e1add908d3922d510072f9f0b8594810.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
H8YTXocqDJs19aRe,百基拉炸鸡·汉堡(槐林店),19条评价,￥24,西餐,巢湖市,https://www.dianping.com/shop/H8YTXocqDJs19aRe,https://img.meituan.net/content/1ddac65178490841266d491af55dd5865284540.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
l8Xjc1NZj5cCaEWZ,比格比萨自助(合肥高新银泰店),2202条评价,￥80,披萨自助,高新区,https://www.dianping.com/shop/l8Xjc1NZj5cCaEWZ,https://img.meituan.net/content/d6421a1c94c6ffe0ed57d3fe09054b6d671747.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
l8Cp2KLUMATVdpIQ,好乐鸡(祥源城店),71条评价,￥15,小吃,高新区,https://www.dianping.com/shop/l8Cp2KLUMATVdpIQ,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
H5tkV1ZcMDmCcJPL,XIONGDA黄油芝士炸鸡·火鸡面(心之城店),-,￥0,炸鸡炸串,三里庵,https://www.dianping.com/shop/H5tkV1ZcMDmCcJPL,http://p1.meituan.net/searchscenerec/268fcf0cf9da6ee9de81082cd414d859167595.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0,110,,
k1pbToasfNYgQRJk,Taste Seoul创意韩国料理(高新天街店),23条评价,￥100,韩国料理,高新区,https://www.dianping.com/shop/k1pbToasfNYgQRJk,http://p0.meituan.net/biztone/848509230_1711541015193.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
l1XCN5GdheTqreQj,麦当劳(滨湖银泰城店),476条评价,￥27,西式快餐,滨湖银泰城,https://www.dianping.com/shop/l1XCN5GdheTqreQj,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
l7zVwRdPCVrnfbg1,她的杂草森林,1640条评价,￥74,创意菜,淮河路步行街,https://www.dianping.com/shop/l7zVwRdPCVrnfbg1,http://p0.meituan.net/biztone/1968913933_1687935719096.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
k5mtv5iy5ke0Lpsy,麦当劳(翡翠路星达城店),498条评价,￥25,西式快餐,星达城购物中心,https://www.dianping.com/shop/k5mtv5iy5ke0Lpsy,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k7YXGNZczIF6LHLM,临榆炸鸡腿(水湖公园店),3条评价,￥15,炸鸡炸串,长丰中汽客运站,https://www.dianping.com/shop/k7YXGNZczIF6LHLM,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3,110,,
k9w7iNlZoo9O1NMg,喜姐炸串(庐阳大润发店),81条评价,￥14,炸鸡炸串,凤台路大润发,https://www.dianping.com/shop/k9w7iNlZoo9O1NMg,https://img.meituan.net/content/3d535e237f7a07aa373da74eac6c2e5884784.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
G3YDl8VgpJ4kuPef,安又胖韩国烤肉(庐阳万象汇店),4526条评价,￥73,韩式烤肉,橡树湾,https://www.dianping.com/shop/G3YDl8VgpJ4kuPef,https://img.meituan.net/content/7551daee95e5f822ba215b61d6478860218753.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
G4gQgwXERH4moDGa,麦当劳(奥园店),232条评价,￥34,西式快餐,乐客来,https://www.dianping.com/shop/G4gQgwXERH4moDGa,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k6Qq43ajLmoANT26,聚香婆香骨炸鸡(宿州路店),94条评价,￥13,炸鸡炸串,淮河路步行街,https://www.dianping.com/shop/k6Qq43ajLmoANT26,https://img.meituan.net/content/c33cb20c18090de79352a799d29b0aef374002.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H8L2t74cnGREkU8I,好乐鸡(华府骏苑店),20条评价,￥15,小吃,大唐国际乐购,https://www.dianping.com/shop/H8L2t74cnGREkU8I,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
GacQ2Tr8anxGUlbK,肯德基(百胜餐饮（安徽）有限公司新年邻里中心KFC12),53条评价,￥45,西式快餐,经开区,https://www.dianping.com/shop/GacQ2Tr8anxGUlbK,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
F8M7lgrJ3lcAOpFJ,肯德基(合肥龙湖瑶海天街店),275条评价,￥34,西式快餐,龙岗路,https://www.dianping.com/shop/F8M7lgrJ3lcAOpFJ,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
G3tgnAbKGll9GOdS,塔斯汀中国汉堡(巢湖耳街店),204条评价,￥19,西式快餐,耳街,https://www.dianping.com/shop/G3tgnAbKGll9GOdS,https://img.meituan.net/content/0ced90b7657cfa159c32f6f82b19d838111750.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
kaIhgkZ63oKoi2rX,比格比萨自助(合肥天鹅湖万达店),1822条评价,￥71,披萨自助,天鹅湖万达广场,https://www.dianping.com/shop/kaIhgkZ63oKoi2rX,https://img.meituan.net/content/d6421a1c94c6ffe0ed57d3fe09054b6d671747.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
k18tHCFjrmxrQRVH,好乐鸡(正大广场店),228条评价,￥15,小吃,明珠广场,https://www.dianping.com/shop/k18tHCFjrmxrQRVH,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k51L6qo1po9swTv6,临榆炸鸡腿(绿地瀛海店),230条评价,￥13,炸鸡炸串,望江东路,https://www.dianping.com/shop/k51L6qo1po9swTv6,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k6tYfolZS6eF7Fvk,麻辣招排(祥源城店),17条评价,￥15,炸鸡炸串,高新区,https://www.dianping.com/shop/k6tYfolZS6eF7Fvk,https://img.meituan.net/content/69dd95898b2574a1942498a439d7300998193.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
G4pZY5SGEU0e7qWc,碧特博格西餐啤酒花园(高新银泰店),472条评价,￥95,西餐,高新区,https://www.dianping.com/shop/G4pZY5SGEU0e7qWc,https://p0.meituan.net/biztone/f5b03a8b77d3f851f190c26abfadee13563529.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
H1qsQwaOFcSXAzf8,肯德基(百乐门苏果店),330条评价,￥31,西式快餐,明珠广场,https://www.dianping.com/shop/H1qsQwaOFcSXAzf8,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k7cdP3idio63vJf7,Jenny's珍妮在首尔·创意韩式料理,280条评价,￥75,韩国料理,淮河路步行街,https://www.dianping.com/shop/k7cdP3idio63vJf7,https://p0.meituan.net/biztone/21188ed5a40c9d21a4a60b15f6ef78cb747939.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
EZcoN5JeyYJYdLFJ,肯德基(旺湖店),125条评价,￥35,西式快餐,人民路,https://www.dianping.com/shop/EZcoN5JeyYJYdLFJ,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H7oqELcEjGKIXXu9,春树下·City of sky(万象城店),523条评价,￥109,西餐,华润万象城,https://www.dianping.com/shop/H7oqELcEjGKIXXu9,http://p1.meituan.net/biztone/563893689_1720010788650.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
FPiY4nKRaCSSUZCR,麦当劳(硕金大街红府超市店),79条评价,￥26,西式快餐,蜀山区,https://www.dianping.com/shop/FPiY4nKRaCSSUZCR,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
G9Sgk3FfR2oH8i06,好乐鸡(华凌景苑店),37条评价,￥12,小吃,龙岗路,https://www.dianping.com/shop/G9Sgk3FfR2oH8i06,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
l8Xmvg5wS0PPVMl6,熊家无二·韩式炸鸡&部队火锅(新站广场店),119条评价,￥24,韩国料理,新站区,https://www.dianping.com/shop/l8Xmvg5wS0PPVMl6,https://img.meituan.net/content/a3df83104b995d9d699a253e81d89e025135152.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
k6umnoQZgIYqoStr,满巍明生炸鸡架(合肥悦方ID Mall店),1条评价,￥27,炸鸡炸串,悦方IDMALL,https://www.dianping.com/shop/k6umnoQZgIYqoStr,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
G9kOAPfx0iQkj1BS,肯德基(马鞍山路合家福店),404条评价,￥30,西式快餐,望江东路,https://www.dianping.com/shop/G9kOAPfx0iQkj1BS,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H36Pd55EGdC56IVK,麻辣招排(马鞍山路绿地缤纷城店),27条评价,￥11,炸鸡炸串,太湖路,https://www.dianping.com/shop/H36Pd55EGdC56IVK,https://img.meituan.net/content/69dd95898b2574a1942498a439d7300998193.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
k7rCcsMAHRGxYqTS,做披萨的奇葩(合柴店),451条评价,￥70,比萨,包河区,https://www.dianping.com/shop/k7rCcsMAHRGxYqTS,https://p0.meituan.net/biztone/5c67e6e1add908d3922d510072f9f0b8594810.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
k7I13JtlIwxU1jpT,好乐鸡(蜀山大铺头店),14条评价,￥12,小吃,高新区,https://www.dianping.com/shop/k7I13JtlIwxU1jpT,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
l38XErFGyBmY3MzP,达美乐比萨(长江西路店),1344条评价,￥59,比萨,之心城,https://www.dianping.com/shop/l38XErFGyBmY3MzP,https://img.meituan.net/content/d0a7b225618200b99dea03fb1a14968865544.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H6bs0FeXx0c7qVfX,临榆炸鸡腿(银河广场店),47条评价,￥16,炸鸡炸串,悦方IDMALL,https://www.dianping.com/shop/H6bs0FeXx0c7qVfX,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
l6TGzkt4WPbqWTbk,kitchen侑·云花园西餐cloud,880条评价,￥157,西餐,包河区,https://www.dianping.com/shop/l6TGzkt4WPbqWTbk,http://p1.meituan.net/biztone/1279035697_1706239860517.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
l5gv3jXpBFXpswUJ,德克士精巧店(合肥五环城店),146条评价,￥48,西式快餐,政务区,https://www.dianping.com/shop/l5gv3jXpBFXpswUJ,https://img.meituan.net/content/c1cde3a50ddf5fef3d43ad01f23ec95171548.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H1VSt1m0SdXV76Jc,聚香婆香骨炸鸡(文一云河湾店),12条评价,￥12,炸鸡炸串,瑶海工业园,https://www.dianping.com/shop/H1VSt1m0SdXV76Jc,https://p0.meituan.net/biztone/49974c86c317061c9b9b5421b8e54a2265622.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
H212jlUORfC7GssX,喜姐炸串(天鹅湖万达广场店),193条评价,￥17,炸鸡炸串,天鹅湖万达广场,https://www.dianping.com/shop/H212jlUORfC7GssX,https://img.meituan.net/content/3d535e237f7a07aa373da74eac6c2e5884784.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H33ReVfURMGalVlz,麦当劳(合肥职教城站店),86条评价,￥32,西式快餐,磨店,https://www.dianping.com/shop/H33ReVfURMGalVlz,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H5FUDnBsescH4ZbO,MOR'JON 莫槿概念韩式料理(滨湖银泰店),903条评价,￥99,韩国料理,滨湖银泰城,https://www.dianping.com/shop/H5FUDnBsescH4ZbO,https://p0.meituan.net/biztone/8ed638b72602597314b2149f2d15f631114769.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
GaJpg9Cg5c2FxavS,肯德基(滨湖银泰店),63条评价,￥38,西式快餐,滨湖银泰城,https://www.dianping.com/shop/GaJpg9Cg5c2FxavS,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
G61WZQpHIgZiGiCP,临榆炸鸡腿(合肥蜀山之心城店),2条评价,￥13,炸鸡炸串,之心城,https://www.dianping.com/shop/G61WZQpHIgZiGiCP,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
G7pxpRtiITp5ExrJ,肯德基(高新创新产业园KFC店),10条评价,￥33,西式快餐,高新区,https://www.dianping.com/shop/G7pxpRtiITp5ExrJ,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
G4lqx5TG9gd6Dny6,肯德基(肥西永辉店),165条评价,￥26,西式快餐,水晶城,https://www.dianping.com/shop/G4lqx5TG9gd6Dny6,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
HaXoJp65YMSJcloi,临榆炸鸡腿(瑶海区梦溪小镇店),21条评价,￥12,炸鸡炸串,磨店,https://www.dianping.com/shop/HaXoJp65YMSJcloi,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
l4l4nEPTX2iixaCW,九田家黑牛烤肉(巢湖万达店),3102条评价,￥109,韩式烤肉,巢湖火车站,https://www.dianping.com/shop/l4l4nEPTX2iixaCW,https://img.meituan.net/content/275f8012d7a0cbb78820ab2b02506df4269086.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,110,,
H542h5is3Ifhxxi1,麦当劳(紫云路店),313条评价,￥31,西式快餐,悦方IDMALL,https://www.dianping.com/shop/H542h5is3Ifhxxi1,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
k2PwvGaYFCxpBR4I,九田家黑牛烤肉(合肥庐江店),2931条评价,￥117,韩式烤肉,文明商城,https://www.dianping.com/shop/k2PwvGaYFCxpBR4I,https://img.meituan.net/content/275f8012d7a0cbb78820ab2b02506df4269086.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
k9XPDK0HKJgssRaP,塔斯汀中国汉堡(祥源城店),244条评价,￥20,西式快餐,高新区,https://www.dianping.com/shop/k9XPDK0HKJgssRaP,https://img.meituan.net/content/0ced90b7657cfa159c32f6f82b19d838111750.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k2j0cCmXV3cH2VWn,喜姐炸串(万象城店),81条评价,￥30,炸鸡炸串,华润万象城,https://www.dianping.com/shop/k2j0cCmXV3cH2VWn,https://img.meituan.net/content/3d535e237f7a07aa373da74eac6c2e5884784.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H3QKM7HezKL3zRyx,麦当劳(临泉路店),259条评价,￥30,西式快餐,庐阳区,https://www.dianping.com/shop/H3QKM7HezKL3zRyx,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
k1yqZp7ndrQwKHvw,肯德基(合肥中海九樾店),99条评价,￥45,西式快餐,包河区,https://www.dianping.com/shop/k1yqZp7ndrQwKHvw,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
G9eEX3oqAeHE6GG5,好乐鸡(中铁国际城店),7条评价,￥12,韩式小吃,庐阳区,https://www.dianping.com/shop/G9eEX3oqAeHE6GG5,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
k8o1C74iegEp47CY,瀛座(银泰中心店),5098条评价,￥241,日式自助,银泰百货,https://www.dianping.com/shop/k8o1C74iegEp47CY,http://p0.meituan.net/biztone/184559235_1669103878269.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H2k8HNCABjoMbXuw,肯德基(云谷缤纷店),287条评价,￥31,西式快餐,金谷广场,https://www.dianping.com/shop/H2k8HNCABjoMbXuw,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
H1gvSXXuuxfKlcI5,麦当劳(合肥新地店),1275条评价,￥31,西式快餐,新地中心,https://www.dianping.com/shop/H1gvSXXuuxfKlcI5,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
H22Jlz7ChX8JjAm9,九田家黑牛烤肉(合肥高新区银泰店),7109条评价,￥106,韩式烤肉,高新区,https://www.dianping.com/shop/H22Jlz7ChX8JjAm9,https://img.meituan.net/content/275f8012d7a0cbb78820ab2b02506df4269086.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,110,,
k7eCq7Wniimo7iu9,麦当劳(黉街店),439条评价,￥28,西式快餐,磨店,https://www.dianping.com/shop/k7eCq7Wniimo7iu9,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
kadzKh69vhjrkz6X,老姨炸串(华地城店),18条评价,￥24,炸鸡炸串,肥西县,https://www.dianping.com/shop/kadzKh69vhjrkz6X,http://p1.meituan.net/xianfu/429597f9040724d627216062e06e80e1332603.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
kaDOizdLrdaQEDuL,朴太院·烤肉万岁(合柴1972店),2237条评价,￥92,韩式烤肉,包河区,https://www.dianping.com/shop/kaDOizdLrdaQEDuL,https://img.meituan.net/content/b4a153f2e6667a033c396e8cd3ca840a1237870.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
H3gFGqO2QqvR9weA,喜姐炸串(蜀山银泰百货店),33条评价,￥19,炸鸡炸串,天鹅湖银泰城,https://www.dianping.com/shop/H3gFGqO2QqvR9weA,https://img.meituan.net/content/3d535e237f7a07aa373da74eac6c2e5884784.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,110,,
l2N65zp8Ng2rqM2N,多米食堂,203条评价,￥57,小吃快餐,淮河路步行街,https://www.dianping.com/shop/l2N65zp8Ng2rqM2N,http://p1.meituan.net/merchant/f461f754e79b0c33a2c8142fdbcaa60898013.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
l6D7BuHEXncmtMML,好乐鸡(滨湖顺园店),13条评价,￥12,小吃,包河区,https://www.dianping.com/shop/l6D7BuHEXncmtMML,https://img.meituan.net/content/b58e477c07a98d252a691eb6f87e67a9240555.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
Ha6qrBj4A3o00RDH,肯德基(塘溪津门店),71条评价,￥29,西式快餐,包河区,https://www.dianping.com/shop/Ha6qrBj4A3o00RDH,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
G9XUTYDA91ezjjvf,麻辣招排(平板基地店),-,￥12,炸鸡炸串,新站区,https://www.dianping.com/shop/G9XUTYDA91ezjjvf,https://p0.meituan.net/biztone/72f695517de03250ef7362ead95030a0172576.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0,110,,
l9U6wQw6vsEc7YKz,星塔·NUOVA SENSA意大利餐厅,3098条评价,￥112,西餐,1912街区,https://www.dianping.com/shop/l9U6wQw6vsEc7YKz,https://img.meituan.net/content/f26a2c2f20e92bf868b2cb716acd6b4e235353.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
H9TcQmUMcE8aZU0Z,秀贤与恩熙(耳街店),376条评价,￥49,韩国料理,巢湖路,https://www.dianping.com/shop/H9TcQmUMcE8aZU0Z,http://p0.meituan.net/merchant/3c9af51250fa9e855701e11cd9252661266812.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,110,,
l9yTSFwBE0O9v6a3,Kitchen侑湖景西餐(高新店),2836条评价,￥132,西餐,蜀山区,https://www.dianping.com/shop/l9yTSFwBE0O9v6a3,http://p0.meituan.net/biztone/1920856913_1706239764817.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,110,,
